Disorder,Dict,DataFrame,Accuracy,AUC,Classification Report
Schizophrenia,df_dict_psd_band,psd_gamma,0.8723404255319149,0.9112318840579711,"              precision    recall  f1-score   support

           0       0.82      0.96      0.88        24
           1       0.95      0.78      0.86        23

    accuracy                           0.87        47
   macro avg       0.88      0.87      0.87        47
weighted avg       0.88      0.87      0.87        47
"
Schizophrenia,df_dict_fc_band,fc_delta,0.8723404255319149,0.911231884057971,"              precision    recall  f1-score   support

           0       0.82      0.96      0.88        24
           1       0.95      0.78      0.86        23

    accuracy                           0.87        47
   macro avg       0.88      0.87      0.87        47
weighted avg       0.88      0.87      0.87        47
"
Schizophrenia,df_dict_fc_band,fc_theta,0.8085106382978723,0.8768115942028986,"              precision    recall  f1-score   support

           0       0.76      0.92      0.83        24
           1       0.89      0.70      0.78        23

    accuracy                           0.81        47
   macro avg       0.82      0.81      0.81        47
weighted avg       0.82      0.81      0.81        47
"
Schizophrenia,df_dict_fc_band,fc_alpha,0.851063829787234,0.8931159420289856,"              precision    recall  f1-score   support

           0       0.87      0.83      0.85        24
           1       0.83      0.87      0.85        23

    accuracy                           0.85        47
   macro avg       0.85      0.85      0.85        47
weighted avg       0.85      0.85      0.85        47
"
Schizophrenia,df_dict_fc_band,fc_beta,0.8297872340425532,0.8695652173913042,"              precision    recall  f1-score   support

           0       0.77      0.96      0.85        24
           1       0.94      0.70      0.80        23

    accuracy                           0.83        47
   macro avg       0.85      0.83      0.83        47
weighted avg       0.85      0.83      0.83        47
"
Schizophrenia,df_dict_fc_band,fc_highbeta,0.851063829787234,0.8695652173913043,"              precision    recall  f1-score   support

           0       0.81      0.92      0.86        24
           1       0.90      0.78      0.84        23

    accuracy                           0.85        47
   macro avg       0.86      0.85      0.85        47
weighted avg       0.86      0.85      0.85        47
"
Schizophrenia,df_dict_fc_band,fc_gamma,0.8723404255319149,0.9293478260869565,"              precision    recall  f1-score   support

           0       0.82      0.96      0.88        24
           1       0.95      0.78      0.86        23

    accuracy                           0.87        47
   macro avg       0.88      0.87      0.87        47
weighted avg       0.88      0.87      0.87        47
"
Schizophrenia,df_dict_psd_fc_band,psd_fc_delta,0.8297872340425532,0.8840579710144928,"              precision    recall  f1-score   support

           0       0.81      0.88      0.84        24
           1       0.86      0.78      0.82        23

    accuracy                           0.83        47
   macro avg       0.83      0.83      0.83        47
weighted avg       0.83      0.83      0.83        47
"
Schizophrenia,df_dict_psd_fc_band,psd_fc_theta,0.9148936170212766,0.9402173913043478,"              precision    recall  f1-score   support

           0       0.88      0.96      0.92        24
           1       0.95      0.87      0.91        23

    accuracy                           0.91        47
   macro avg       0.92      0.91      0.91        47
weighted avg       0.92      0.91      0.91        47
"
Schizophrenia,df_dict_psd_fc_band,psd_fc_alpha,0.8936170212765957,0.9257246376811594,"              precision    recall  f1-score   support

           0       0.85      0.96      0.90        24
           1       0.95      0.83      0.88        23

    accuracy                           0.89        47
   macro avg       0.90      0.89      0.89        47
weighted avg       0.90      0.89      0.89        47
"
Schizophrenia,df_dict_psd_fc_band,psd_fc_beta,0.8936170212765957,0.9583333333333333,"              precision    recall  f1-score   support

           0       0.85      0.96      0.90        24
           1       0.95      0.83      0.88        23

    accuracy                           0.89        47
   macro avg       0.90      0.89      0.89        47
weighted avg       0.90      0.89      0.89        47
"
Schizophrenia,df_dict_psd_fc_band,psd_fc_highbeta,0.851063829787234,0.9003623188405797,"              precision    recall  f1-score   support

           0       0.81      0.92      0.86        24
           1       0.90      0.78      0.84        23

    accuracy                           0.85        47
   macro avg       0.86      0.85      0.85        47
weighted avg       0.86      0.85      0.85        47
"
Schizophrenia,df_dict_psd_fc_band,psd_fc_gamma,0.8297872340425532,0.9094202898550725,"              precision    recall  f1-score   support

           0       0.77      0.96      0.85        24
           1       0.94      0.70      0.80        23

    accuracy                           0.83        47
   macro avg       0.85      0.83      0.83        47
weighted avg       0.85      0.83      0.83        47
"
Trauma and stress related disorder,df_dict_psd_all_bands,psd_all_bands,0.8846153846153846,0.9304733727810651,"              precision    recall  f1-score   support

           0       0.86      0.92      0.89        26
           1       0.92      0.85      0.88        26

    accuracy                           0.88        52
   macro avg       0.89      0.88      0.88        52
weighted avg       0.89      0.88      0.88        52
"
Trauma and stress related disorder,df_dict_fc_all_bands,fc_all_bands,0.7307692307692307,0.7085798816568047,"              precision    recall  f1-score   support

           0       0.77      0.65      0.71        26
           1       0.70      0.81      0.75        26

    accuracy                           0.73        52
   macro avg       0.74      0.73      0.73        52
weighted avg       0.74      0.73      0.73        52
"
Trauma and stress related disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.8653846153846154,0.893491124260355,"              precision    recall  f1-score   support

           0       0.88      0.85      0.86        26
           1       0.85      0.88      0.87        26

    accuracy                           0.87        52
   macro avg       0.87      0.87      0.87        52
weighted avg       0.87      0.87      0.87        52
"
Trauma and stress related disorder,df_dict_psd_band,psd_delta,0.8653846153846154,0.893491124260355,"              precision    recall  f1-score   support

           0       0.81      0.96      0.88        26
           1       0.95      0.77      0.85        26

    accuracy                           0.87        52
   macro avg       0.88      0.87      0.86        52
weighted avg       0.88      0.87      0.86        52
"
Trauma and stress related disorder,df_dict_psd_band,psd_theta,0.9038461538461539,0.9423076923076924,"              precision    recall  f1-score   support

           0       0.89      0.92      0.91        26
           1       0.92      0.88      0.90        26

    accuracy                           0.90        52
   macro avg       0.90      0.90      0.90        52
weighted avg       0.90      0.90      0.90        52
"
Trauma and stress related disorder,df_dict_psd_band,psd_alpha,0.9230769230769231,0.9526627218934911,"              precision    recall  f1-score   support

           0       0.89      0.96      0.93        26
           1       0.96      0.88      0.92        26

    accuracy                           0.92        52
   macro avg       0.93      0.92      0.92        52
weighted avg       0.93      0.92      0.92        52
"
Trauma and stress related disorder,df_dict_psd_band,psd_beta,0.8846153846153846,0.9112426035502958,"              precision    recall  f1-score   support

           0       0.81      1.00      0.90        26
           1       1.00      0.77      0.87        26

    accuracy                           0.88        52
   macro avg       0.91      0.88      0.88        52
weighted avg       0.91      0.88      0.88        52
"
Trauma and stress related disorder,df_dict_psd_band,psd_highbeta,0.8846153846153846,0.8994082840236686,"              precision    recall  f1-score   support

           0       0.81      1.00      0.90        26
           1       1.00      0.77      0.87        26

    accuracy                           0.88        52
   macro avg       0.91      0.88      0.88        52
weighted avg       0.91      0.88      0.88        52
"
Trauma and stress related disorder,df_dict_psd_band,psd_gamma,0.9230769230769231,0.9423076923076924,"              precision    recall  f1-score   support

           0       0.89      0.96      0.93        26
           1       0.96      0.88      0.92        26

    accuracy                           0.92        52
   macro avg       0.93      0.92      0.92        52
weighted avg       0.93      0.92      0.92        52
"
Trauma and stress related disorder,df_dict_fc_band,fc_delta,0.8269230769230769,0.8683431952662722,"              precision    recall  f1-score   support

           0       0.81      0.85      0.83        26
           1       0.84      0.81      0.82        26

    accuracy                           0.83        52
   macro avg       0.83      0.83      0.83        52
weighted avg       0.83      0.83      0.83        52
"
Trauma and stress related disorder,df_dict_fc_band,fc_theta,0.8846153846153846,0.8994082840236687,"              precision    recall  f1-score   support

           0       0.86      0.92      0.89        26
           1       0.92      0.85      0.88        26

    accuracy                           0.88        52
   macro avg       0.89      0.88      0.88        52
weighted avg       0.89      0.88      0.88        52
"
Trauma and stress related disorder,df_dict_fc_band,fc_alpha,0.8846153846153846,0.9245562130177514,"              precision    recall  f1-score   support

           0       0.86      0.92      0.89        26
           1       0.92      0.85      0.88        26

    accuracy                           0.88        52
   macro avg       0.89      0.88      0.88        52
weighted avg       0.89      0.88      0.88        52
"
Trauma and stress related disorder,df_dict_fc_band,fc_beta,0.7115384615384616,0.7174556213017751,"              precision    recall  f1-score   support

           0       0.70      0.73      0.72        26
           1       0.72      0.69      0.71        26

    accuracy                           0.71        52
   macro avg       0.71      0.71      0.71        52
weighted avg       0.71      0.71      0.71        52
"
Trauma and stress related disorder,df_dict_fc_band,fc_highbeta,0.8653846153846154,0.8550295857988166,"              precision    recall  f1-score   support

           0       0.85      0.88      0.87        26
           1       0.88      0.85      0.86        26

    accuracy                           0.87        52
   macro avg       0.87      0.87      0.87        52
weighted avg       0.87      0.87      0.87        52
"
Trauma and stress related disorder,df_dict_fc_band,fc_gamma,0.8269230769230769,0.8387573964497042,"              precision    recall  f1-score   support

           0       0.79      0.88      0.84        26
           1       0.87      0.77      0.82        26

    accuracy                           0.83        52
   macro avg       0.83      0.83      0.83        52
weighted avg       0.83      0.83      0.83        52
"
Trauma and stress related disorder,df_dict_psd_fc_band,psd_fc_delta,0.7307692307692307,0.7899408284023668,"              precision    recall  f1-score   support

           0       0.71      0.77      0.74        26
           1       0.75      0.69      0.72        26

    accuracy                           0.73        52
   macro avg       0.73      0.73      0.73        52
weighted avg       0.73      0.73      0.73        52
"
Trauma and stress related disorder,df_dict_psd_fc_band,psd_fc_theta,0.9038461538461539,0.8890532544378699,"              precision    recall  f1-score   support

           0       0.89      0.92      0.91        26
           1       0.92      0.88      0.90        26

    accuracy                           0.90        52
   macro avg       0.90      0.90      0.90        52
weighted avg       0.90      0.90      0.90        52
"
Trauma and stress related disorder,df_dict_psd_fc_band,psd_fc_alpha,0.75,0.7810650887573963,"              precision    recall  f1-score   support

           0       0.72      0.81      0.76        26
           1       0.78      0.69      0.73        26

    accuracy                           0.75        52
   macro avg       0.75      0.75      0.75        52
weighted avg       0.75      0.75      0.75        52
"
Trauma and stress related disorder,df_dict_psd_fc_band,psd_fc_beta,0.9038461538461539,0.9334319526627219,"              precision    recall  f1-score   support

           0       0.92      0.88      0.90        26
           1       0.89      0.92      0.91        26

    accuracy                           0.90        52
   macro avg       0.90      0.90      0.90        52
weighted avg       0.90      0.90      0.90        52
"
Trauma and stress related disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.8269230769230769,0.8683431952662722,"              precision    recall  f1-score   support

           0       0.84      0.81      0.82        26
           1       0.81      0.85      0.83        26

    accuracy                           0.83        52
   macro avg       0.83      0.83      0.83        52
weighted avg       0.83      0.83      0.83        52
"
Trauma and stress related disorder,df_dict_psd_fc_band,psd_fc_gamma,0.7884615384615384,0.7958579881656804,"              precision    recall  f1-score   support

           0       0.73      0.92      0.81        26
           1       0.89      0.65      0.76        26

    accuracy                           0.79        52
   macro avg       0.81      0.79      0.78        52
weighted avg       0.81      0.79      0.78        52
"
